pearson_r,argmax_abs_delta,max_abs_delta,argmax_x_a,argmax_x_b,region,species_id,feature,kan_monotonicity,kan_n_local_extrema,kan_argmax_x,kan_argmin_x,kan_phi_range,kan_roughness_l2,kan_phi_mean,kan_phi_std,kan_region,kan_species_id,kan_feature,kan_model
0.9989707772004753,0.0,1.2704038061417808,-0.18905569718302484,-0.18905569718302484,AWT,awt29,bc12,0.8181818181818181,1.0,-0.18905569718302484,6.445903040061483,15.331692419294198,0.024888800256889353,-3.872497851900221,4.096554256727567,AWT,awt29,bc12,kan_ipp
0.9985035064114945,0.0,0.27609411232846715,-2.3435256222291234,-2.3435256222291234,AWT,awt29,bc15,0.7070707070707071,1.0,-2.3435256222291234,0.9273151505555187,6.884669021701175,0.010588047667224501,0.44711541574271235,1.5239956692498582,AWT,awt29,bc15,kan_ipp
0.9946446273430622,0.0,6.786885054786035,0.47402859329328,0.47402859329328,AWT,awt29,slope,0.8585858585858586,2.0,0.47402859329328,6.544621170975157,13.359625200971273,0.0075699492755958,-4.097094955335319,4.126394462583365,AWT,awt29,slope,kan_ipp
0.9999994707341464,0.0,0.0007538030602540768,0.6386179027775598,0.6386179027775598,AWT,awt29,topo,0.5353535353535354,6.0,0.6386179027775598,-1.099940069977586,1.139032104512706,0.013040458322232872,0.039716286535998485,0.30755370945118815,AWT,awt29,topo,kan_ipp
0.9990437804587611,0.0,1.4388093252009533,-1.1077367528521536,-1.1077367528521536,AWT,awt29,tri,0.9191919191919192,2.0,-1.1077367528521536,5.601000695713863,11.60287603774586,0.015349433718134076,-2.844298801199555,2.9487682604612626,AWT,awt29,tri,kan_ipp
0.9999967972550522,0.0,0.48843042392644165,-2.6126679543716262,-2.6126679543716262,AWT,awt34,bc04,0.9191919191919192,1.0,-2.6126679543716262,2.472588392385439,42.494151940499044,0.024834818789313123,0.06487294825379834,11.988083878946016,AWT,awt34,bc04,kan_ipp
0.9999370581260234,0.0,0.1504762883117703,-4.235512101728262,-4.235512101728262,AWT,awt34,bc05,0.7474747474747474,2.0,-4.235512101728262,1.7950618002580367,10.734016908579104,0.01139185447657337,1.103563670963361,2.3717441871143237,AWT,awt34,bc05,kan_ipp
0.9991622891817908,0.0,0.6585437191240509,-0.6953786553710264,-0.6953786553710264,AWT,awt34,bc06,0.6868686868686869,1.0,-0.6953786553710264,2.7228257504726487,15.798963183560774,0.02793505595011355,-1.8568265168044393,3.838617463576022,AWT,awt34,bc06,kan_ipp
0.9999615252627222,0.08186229242288245,0.12410400797031507,3.5762656540851334,3.658127946508016,AWT,awt34,bc12,0.5252525252525253,2.0,3.5762656540851334,-0.6805735519047547,9.699780364771524,0.011123167451764051,4.506218569239571,3.9588222467281313,AWT,awt34,bc12,kan_ipp
0.9996840633173658,0.0,0.5441249788548355,0.4597412645414796,0.4597412645414796,AWT,awt34,bc15,0.6060606060606061,1.0,0.4597412645414796,2.2822373221694003,16.800347309154354,0.021880408987916846,-2.394191006513423,4.553448389272187,AWT,awt34,bc15,kan_ipp
0.9998495022691698,0.0,0.5395938155048707,1.7635353330180004,1.7635353330180004,AWT,awt34,slope,0.6666666666666667,3.0,1.7635353330180004,6.542934407312251,8.095409201143532,0.009266912136405578,-1.1131456687605477,2.101022571470073,AWT,awt34,slope,kan_ipp
0.9999902491129313,0.0,0.007024772383792843,-1.0999282419624552,-1.0999282419624552,AWT,awt34,topo,0.5353535353535354,4.0,-1.0999282419624552,1.088352670068284,1.7286352941459222,0.016025247148112876,-0.10527388257411824,0.4794772603377068,AWT,awt34,topo,kan_ipp
0.9999242992236571,0.0,1.1856685270672322,-0.6332929852249078,-0.6332929852249078,AWT,awt34,tri,0.7171717171717171,3.0,-0.6332929852249078,5.59943942860212,16.17994202547575,0.02305611739232052,-2.8689113604972944,4.134630491832865,AWT,awt34,tri,kan_ipp
