region,taxon_group,species_id,split_id,seed,estimand,n_presence,n_PA_test,categorical_encoding,weight_decay,lambda_r,basis_df,knots,background_scheme,n_background,integration_support,model,objective,lambda_s,lambda_selection,converged,runtime_s,auc_roc,auprc,prg,cor,artifact_path,skip_reason,maxnet_bg_n,pos_weight
AWT,plant,awt23,pa_holdout,0,global_conditional_density,56,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.7509,0.6505190311418685,0.44731923747309027,0.318235132891979,0.28297479666875486,,,,
AWT,plant,awt23,pa_holdout,0,global_conditional_density,56,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.5765,0.6423010380622837,0.4853284629654504,0.30098214335907597,0.24100785930277369,,,,892.8571428571429
AWT,plant,awt24,pa_holdout,0,global_conditional_density,10,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_l,True,1.1725,0.6399999999999999,0.4021285548743345,0.2643031456058702,0.25093608922547217,,,10000.0,
AWT,plant,awt24,pa_holdout,0,global_conditional_density,10,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.4063,0.4972839506172839,0.34154487509022635,-0.03660025636605956,0.04576057752779148,,,,
AWT,plant,awt24,pa_holdout,0,global_conditional_density,10,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.3645,0.49629629629629624,0.34124937050339166,-0.03875898652478973,0.04578018213215184,,,,
AWT,plant,awt24,pa_holdout,0,global_conditional_density,10,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.5995,0.5614814814814815,0.3451997676903355,0.16370649470517049,0.09769540622840864,,,,5000.0
AWT,plant,awt25,pa_holdout,0,global_conditional_density,12,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.2172,0.46634615384615385,0.2741207834712478,-0.09724376995425565,0.017384468215958213,,,10000.0,
AWT,plant,awt25,pa_holdout,0,global_conditional_density,12,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.5635,0.5224358974358975,0.29000819036050945,0.131119611126009,0.021074806607312337,,,,
AWT,plant,awt25,pa_holdout,0,global_conditional_density,12,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.306,0.5219017094017094,0.2892771962084627,0.12972250395967108,0.020595850906316982,,,,
AWT,plant,awt25,pa_holdout,0,global_conditional_density,12,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.418,0.5608974358974359,0.2941724545268005,0.17356936474710977,0.08387180853310496,,,,4166.666666666667
AWT,plant,awt26,pa_holdout,0,global_conditional_density,34,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.6323,0.7289244186046511,0.35824623734225297,0.5352679094837018,0.28087120606133814,,,10000.0,
AWT,plant,awt26,pa_holdout,0,global_conditional_density,34,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.7945,0.6911337209302325,0.29568324122617123,0.4293575047631294,0.25776522338491054,,,,
AWT,plant,awt26,pa_holdout,0,global_conditional_density,34,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6391,0.6918604651162792,0.29604381814924813,0.4308898645972741,0.2577251395497606,,,,
AWT,plant,awt26,pa_holdout,0,global_conditional_density,34,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4568,0.6155523255813953,0.2596422831355494,0.2878361903105008,0.12566583630369274,,,,1470.5882352941176
AWT,plant,awt27,pa_holdout,0,global_conditional_density,41,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7189,0.748641975308642,0.4684098303001614,0.509520590502528,0.337851915152677,,,10000.0,
AWT,plant,awt27,pa_holdout,0,global_conditional_density,41,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.5904,0.7254320987654319,0.4436349907020201,0.453584207906905,0.3446934494796892,,,,
AWT,plant,awt27,pa_holdout,0,global_conditional_density,41,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.5209,0.7254320987654319,0.4436349907020201,0.453584207906905,0.34463311870230423,,,,
AWT,plant,awt27,pa_holdout,0,global_conditional_density,41,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4943,0.6390123456790123,0.42215946648120584,0.2718547643504897,0.23150052843045082,,,,1219.5121951219512
AWT,plant,awt28,pa_holdout,0,global_conditional_density,31,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.5997,0.8798701298701299,0.49699296018354533,0.8192191954911479,0.46767247291741076,,,10000.0,
AWT,plant,awt28,pa_holdout,0,global_conditional_density,31,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.4596,0.7930194805194805,0.4531596133628134,0.696731159250529,0.28923007245404736,,,,
AWT,plant,awt28,pa_holdout,0,global_conditional_density,31,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6338,0.7913961038961038,0.45177206510026513,0.6944361273196499,0.2891379199981558,,,,
AWT,plant,awt28,pa_holdout,0,global_conditional_density,31,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4396,0.7556818181818181,0.3794751455731734,0.6286135954266119,0.3090218985465065,,,,1612.9032258064517
AWT,plant,awt29,pa_holdout,0,global_conditional_density,44,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7847,0.8375478927203065,0.3810372751535993,0.6824509110478194,0.3715341911088591,,,10000.0,
AWT,plant,awt29,pa_holdout,0,global_conditional_density,44,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.3947,0.8367816091954023,0.3528358788937536,0.666010921302241,0.37699006988062495,,,,
AWT,plant,awt29,pa_holdout,0,global_conditional_density,44,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.7333,0.8375478927203065,0.35362440935970346,0.6672360140850033,0.37850385118956215,,,,
AWT,plant,awt29,pa_holdout,0,global_conditional_density,44,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.452,0.7900383141762453,0.3190895173576086,0.6045948810514803,0.3287984292600568,,,,1136.3636363636363
AWT,plant,awt30,pa_holdout,0,global_conditional_density,66,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.1507,0.6104523495827844,0.3935564902336177,0.25102344155777223,0.2882343520440279,,,10000.0,
AWT,plant,awt30,pa_holdout,0,global_conditional_density,66,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.3896,0.580149319279754,0.4241524227674627,0.17900918272426022,0.1665325360106925,,,,
AWT,plant,awt30,pa_holdout,0,global_conditional_density,66,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6279,0.5805884936319718,0.42342872785772123,0.18116209177698026,0.16768404971213735,,,,
AWT,plant,awt30,pa_holdout,0,global_conditional_density,66,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.6051,0.6051822573561705,0.44181428272450785,0.18206446909530818,0.21605734417447314,,,,757.5757575757576
AWT,plant,awt31,pa_holdout,0,global_conditional_density,14,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.2397,0.6987903225806452,0.7793169651398804,0.3024325756425059,0.32730761188444685,,,10000.0,
AWT,plant,awt31,pa_holdout,0,global_conditional_density,14,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.4085,0.6923387096774194,0.729124198341574,0.35565558119598417,0.35518586828249965,,,,
AWT,plant,awt31,pa_holdout,0,global_conditional_density,14,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.591,0.6919354838709676,0.7288987751094557,0.3540618311959841,0.35498027814136746,,,,
AWT,plant,awt31,pa_holdout,0,global_conditional_density,14,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4378,0.5798387096774194,0.6889867099333228,0.05910400371465417,0.15249442282040476,,,,3571.4285714285716
AWT,plant,awt32,pa_holdout,0,global_conditional_density,74,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.3116,0.5760188087774295,0.4541502217676233,0.21632132916458546,0.17486678180012802,,,10000.0,
AWT,plant,awt32,pa_holdout,0,global_conditional_density,74,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.4348,0.567398119122257,0.46582357511634426,0.14884111986211038,0.21092182187026387,,,,
AWT,plant,awt32,pa_holdout,0,global_conditional_density,74,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.5968,0.5670062695924765,0.46639908922517287,0.14733163054049261,0.20593699419840175,,,,
AWT,plant,awt32,pa_holdout,0,global_conditional_density,74,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.7715,0.6073667711598746,0.476351214342415,0.2707372367638258,0.19564220832778823,,,,675.6756756756756
AWT,plant,awt33,pa_holdout,0,global_conditional_density,18,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.3555,0.5833333333333333,0.2848713743292243,0.2254330941241087,0.14076361881945523,,,10000.0,
AWT,plant,awt33,pa_holdout,0,global_conditional_density,18,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.4223,0.7019230769230769,0.40014412608367644,0.44420033576034357,0.2440862733103462,,,,
AWT,plant,awt33,pa_holdout,0,global_conditional_density,18,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.7107,0.7029914529914529,0.4017466901862406,0.447357435071289,0.24188789955756027,,,,
AWT,plant,awt33,pa_holdout,0,global_conditional_density,18,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4553,0.6757478632478633,0.4073359322275543,0.4234462149888742,0.22329705064458646,,,,2777.777777777778
AWT,plant,awt34,pa_holdout,0,global_conditional_density,28,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.5063,0.8390804597701149,0.4216830732503642,0.6453073394214893,0.40760029349902227,,,10000.0,
AWT,plant,awt34,pa_holdout,0,global_conditional_density,28,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.4073,0.8973180076628353,0.5413200094144252,0.764413208230093,0.4660529424278616,,,,
AWT,plant,awt34,pa_holdout,0,global_conditional_density,28,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6282,0.8973180076628353,0.5413200094144252,0.764413208230093,0.4658327811585429,,,,
AWT,plant,awt34,pa_holdout,0,global_conditional_density,28,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4562,0.8904214559386974,0.5264942137247037,0.7476947305128042,0.5308949655829476,,,,1785.7142857142858
AWT,plant,awt35,pa_holdout,0,global_conditional_density,44,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7987,0.6896153846153845,0.6503721379859367,0.3853225314769912,0.29184021334001914,,,10000.0,
AWT,plant,awt35,pa_holdout,0,global_conditional_density,44,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.5815,0.6611538461538462,0.5977483274747951,0.38294357763340614,0.36942917252494295,,,,
AWT,plant,awt35,pa_holdout,0,global_conditional_density,44,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.3491,0.6615384615384616,0.597991655575266,0.3842597066656642,0.3692496760276054,,,,
AWT,plant,awt35,pa_holdout,0,global_conditional_density,44,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4702,0.6492307692307693,0.5962606258195391,0.37708977580868297,0.21430754675089222,,,,1136.3636363636363
AWT,plant,awt36,pa_holdout,0,global_conditional_density,56,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.0602,0.37600922722029984,0.45888789170644145,-0.11636935022667083,-0.17579097994832496,,,10000.0,
AWT,plant,awt36,pa_holdout,0,global_conditional_density,56,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.4058,0.40369088811995385,0.43817230620531,-0.054896433989009036,-0.08406954803450739,,,,
AWT,plant,awt36,pa_holdout,0,global_conditional_density,56,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.7183,0.40369088811995385,0.43817230620531,-0.054896433989009036,-0.08329642409488895,,,,
AWT,plant,awt36,pa_holdout,0,global_conditional_density,56,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4945,0.4244521337946944,0.43955916310720555,-0.04723956390921941,-0.12887179380695277,,,,892.8571428571429
AWT,plant,awt37,pa_holdout,0,global_conditional_density,28,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.5335,0.829512051734274,0.6491465492108952,0.6975100101047687,0.45218129884280167,,,10000.0,
AWT,plant,awt37,pa_holdout,0,global_conditional_density,28,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.3966,0.8336272780717225,0.599571217371788,0.6942304645701511,0.4448128938246735,,,,
AWT,plant,awt37,pa_holdout,0,global_conditional_density,28,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.7811,0.8348030570252792,0.6083624261629967,0.6961737658961686,0.4449660489459746,,,,
AWT,plant,awt37,pa_holdout,0,global_conditional_density,28,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4441,0.8112874779541446,0.6196372636618268,0.6751773873425739,0.45268076147357783,,,,1785.7142857142858
AWT,plant,awt38,pa_holdout,0,global_conditional_density,42,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7769,0.8263081395348837,0.5079857592960508,0.7132123915385138,0.4218414311322106,,,10000.0,
AWT,plant,awt38,pa_holdout,0,global_conditional_density,42,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.426,0.7572674418604651,0.45241037501754494,0.579685362748843,0.28352317498459495,,,,
AWT,plant,awt38,pa_holdout,0,global_conditional_density,42,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.6239,0.7572674418604651,0.45241037501754494,0.579685362748843,0.28404192356502017,,,,
AWT,plant,awt38,pa_holdout,0,global_conditional_density,42,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.493,0.7405523255813953,0.4859801180260036,0.5673141212267091,0.3875193481778307,,,,1190.4761904761904
AWT,plant,awt39,pa_holdout,0,global_conditional_density,20,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.3775,0.8053571428571428,0.5937525257464553,0.6171427723089813,0.4307318428528525,,,10000.0,
AWT,plant,awt39,pa_holdout,0,global_conditional_density,20,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.4176,0.7575892857142856,0.6000141779268697,0.5362251500762212,0.3670750343957741,,,,
AWT,plant,awt39,pa_holdout,0,global_conditional_density,20,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.2637,0.7575892857142856,0.6000141779268697,0.5362251500762212,0.36723411642648873,,,,
AWT,plant,awt39,pa_holdout,0,global_conditional_density,20,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.6181,0.7607142857142858,0.6782719452337556,0.539074532707052,0.42769900366996677,,,,2500.0
AWT,plant,awt40,pa_holdout,0,global_conditional_density,57,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.0408,0.7659200702678963,0.5612977737554454,0.5511700506036055,0.4369725075446165,,,10000.0,
AWT,plant,awt40,pa_holdout,0,global_conditional_density,57,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,4.4131,0.7523056653491437,0.4992916025024623,0.5382683433089589,0.41872389860506654,,,,
AWT,plant,awt40,pa_holdout,0,global_conditional_density,57,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.742,0.7518664909969258,0.49899451397007966,0.537444340594597,0.4187090382087924,,,,
AWT,plant,awt40,pa_holdout,0,global_conditional_density,57,102,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,4.4459,0.7417654808959157,0.5082996748452541,0.5188551673341479,0.3994236657518611,,,,877.1929824561404
CAN,bird,can01,pa_holdout,0,global_conditional_density,16,14571,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7031,0.6695720388184682,0.022123041165841142,0.2513078228350945,0.10176057004365013,,,10000.0,
CAN,bird,can01,pa_holdout,0,global_conditional_density,16,14571,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,3.7095,0.7348467301109922,0.028392757551805516,0.44045441980619326,0.11798805164240571,,,,
CAN,bird,can01,pa_holdout,0,global_conditional_density,16,14571,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,2.4801,0.7348409697947205,0.02839215135948318,0.4404528884844543,0.11896045894188631,,,,
CAN,bird,can01,pa_holdout,0,global_conditional_density,16,14571,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,3.7171,0.7865986241939349,0.04056742654927083,0.6035884045082114,0.12353036585963867,,,,3125.0
